Age at Training,SEX,EVENT_YEAR,GRADE,STATE,ZIP_CODE,ASVAB_AFQT_PERCENTILE,ASVAB_ADMIN,ASVAB_ELEC,ASVAB_GEN,ASVAB_MECH,ASVAB_AVERAGE,MARITAL_STATUS,Grad,Elim
19,M,2004,84,FL,32043,68,63,69,74,83,72.25,S,Yes,No
21,M,2004,83,NY,10455,65,67,85,64,73,72.25,S,Yes,No
23,M,2003,81,CO,81122,71,76,74,64,75,72.25,S,Yes,No
19,M,2004,79,TX,78108,84,97,77,70,45,72.25,S,Yes,No
20,M,2004,79,OH,45807,76,76,72,76,65,72.25,S,Yes,No
18,F,2004,78,MA,2631,68,74,75,59,81,72.25,S,Yes,No
22,M,2003,76,NC,58333,65,59,79,72,79,72.25,S,Yes,No
24,F,2004,98,PA,17057,79,45,84,78,82,72.25,M,Yes,No
22,M,2004,96,CO,80920,79,69,66,87,67,72.25,M,Yes,No
19,F,2004,96,OK,73160,74,78,75,68,68,72.25,M,Yes,No
19,M,2003,95,NV,89166,67,74,71,68,76,72.25,M,Yes,No
21,M,2003,95,AE,9012,69,69,68,68,84,72.25,M,Yes,No
21,M,2004,94,TN,37128,72,78,79,66,66,72.25,M,Yes,No
23,M,2004,94,HI,96853,77,74,66,78,71,72.25,M,Yes,No
19,M,2003,94,FL,32403,82,87,77,76,49,72.25,M,Yes,No
20,M,2004,93,UT,84340,73,71,80,59,79,72.25,M,Yes,No
19,M,2003,93,TX,76903,71,67,70,74,78,72.25,M,Yes,No
27,M,2004,92,MD,20759,71,76,76,64,73,72.25,M,Yes,No
18,M,2003,92,GA,31069,68,63,75,72,79,72.25,M,Yes,No
35,M,2004,91,MS,39059,63,55,75,72,87,72.25,M,Yes,No
27,F,2004,91,MS,39426,65,92,68,64,65,72.25,M,Yes,No
24,M,2004,91,SD,57402,64,71,70,62,86,72.25,M,Yes,No
21,F,2004,91,IA,50021,80,89,63,72,65,72.25,M,Yes,No
19,F,2004,91,NV,89081,78,76,72,78,63,72.25,M,Yes,No
20,M,2004,91,MO,65336,54,71,80,68,70,72.25,M,Yes,No
20,M,2003,90,AE,9459,72,71,83,74,61,72.25,M,Yes,No
28,M,2004,89,TX,75763,65,55,64,76,94,72.25,M,Yes,No
27,M,2004,89,CA,93437,75,79,68,70,72,72.25,M,Yes,No
21,F,2003,89,NJ,8015,77,72,72,80,65,72.25,M,Yes,No
26,M,2004,89,ID,83634,68,69,75,66,79,72.25,M,Yes,No
19,F,2004,88,IL,62225,79,74,85,81,49,72.25,M,Yes,No
28,F,2003,86,AZ,85388,79,80,76,76,57,72.25,M,Yes,No
21,M,2004,84,CA,93711,70,72,84,66,67,72.25,M,Yes,No
18,M,2004,84,AR,72076,71,67,76,74,72,72.25,M,Yes,No
19,M,2003,83,ID,83647,64,65,74,64,86,72.25,M,Yes,No
43,M,2005,82,MA,01033,65,67,72,68,82,72.25,M,Yes,No
19,M,2003,82,ND,58701,61,69,82,53,85,72.25,M,Yes,No
19,M,2004,82,CA,95688,73,71,72,74,72,72.25,M,Yes,No
19,F,2004,81,IL,62221,69,69,80,68,72,72.25,M,Yes,No
24,M,2004,80,CA,93036,72,43,85,70,91,72.25,M,Yes,No
26,M,2005,80,KS,67207,71,63,65,80,81,72.25,M,Yes,No
20,M,2004,80,NV,89166,67,74,71,68,76,72.25,M,Yes,No
19,M,2004,80,VA,22315,68,69,79,68,73,72.25,M,Yes,No
19,M,2004,79,NM,87116,72,69,72,76,72,72.25,M,Yes,No
19,M,2004,94,MO,65584,71,72,74,70,73,72.25,D,Yes,No
20,M,2004,91,ME,4222,64,63,81,66,79,72.25,D,Yes,No
19,F,2003,80,NC,27534,71,76,69,66,78,72.25,D,Yes,No
20,M,2003,80,MT,59405,76,72,81,78,58,72.25,D,Yes,No
25,F,2004,89,CA,93944,79,83,78,74,55,72.5,S,No,Yes
27,F,2004,89,TX,76908,80,83,73,76,58,72.5,S,No,Yes
20,M,2004,73,SC,29404,70,72,77,66,75,72.5,S,No,Yes
20,M,2004,64,AE,9012,69,63,74,74,79,72.5,M,Yes,No
19,M,2004,64,FL,32547,71,67,82,74,67,72.5,M,Yes,No
25,M,2003,95,CA,90260,78,83,76,72,59,72.5,UNKNOWN,Yes,No
43,M,2003,93,WA,98277,55,53,84,55,98,72.5,UNKNOWN,Yes,No
27,M,2003,88,OR,97391,68,65,79,72,74,72.5,UNKNOWN,Yes,No
18,M,2003,88,MI,49643,66,72,75,59,84,72.5,UNKNOWN,Yes,No
20,M,2003,88,PA,18037,69,83,86,53,68,72.5,UNKNOWN,Yes,No
26,M,2004,83,FL,33186,79,83,70,74,63,72.5,UNKNOWN,Yes,No
19,M,2003,79,AL,36301,76,79,75,72,64,72.5,UNKNOWN,Yes,No
35,M,2004,76,MO,63090,69,60,77,70,83,72.5,UNKNOWN,Yes,No
33,M,2004,97,AL,36066,66,74,71,66,79,72.5,S,Yes,No
19,M,2004,95,IL,60629,75,84,83,66,57,72.5,S,Yes,No
21,M,2004,95,IA,50257,67,59,65,76,90,72.5,S,Yes,No
37,M,2004,95,MI,49012,68,80,62,68,80,72.5,S,Yes,No
24,M,2004,95,DE,19709,72,77,81,64,68,72.5,S,Yes,No
22,M,2004,94,KS,67220,70,74,73,64,79,72.5,S,Yes,No
35,M,2004,93,CA,94103,52,41,87,66,96,72.5,S,Yes,No
18,M,2003,93,CT,6355,63,67,85,59,79,72.5,S,Yes,No
19,M,2004,91,RI,2895,79,72,67,86,65,72.5,S,Yes,No
21,M,2004,88,TX,76548,71,71,70,72,77,72.5,S,Yes,No
22,M,2003,87,NY,12159,72,74,74,70,72,72.5,S,Yes,No
19,M,2003,86,NJ,8641,70,71,75,68,76,72.5,S,Yes,No
22,F,2004,86,FL,34695,78,80,79,74,57,72.5,S,Yes,No
20,M,2004,85,NV,89143,69,59,80,78,73,72.5,S,Yes,No
23,M,2004,85,TX,76908,71,71,73,72,74,72.5,S,Yes,No
18,M,2004,84,KS,66616,74,81,66,66,77,72.5,S,Yes,No
21,M,2003,84,TX,77396,63,59,77,68,86,72.5,S,Yes,No
22,M,2004,84,MD,20762,67,76,88,55,71,72.5,S,Yes,No
18,M,2004,83,TX,78596,80,79,75,82,54,72.5,S,Yes,No
19,M,2003,83,LA,71110,71,76,91,66,57,72.5,S,Yes,No
25,M,2004,82,AE,9603,75,78,69,70,73,72.5,S,Yes,No
20,M,2005,82,SC,29150,77,72,70,80,68,72.5,S,Yes,No
21,M,2004,82,KS,67110,69,71,72,66,81,72.5,S,Yes,No
22,M,2004,81,TX,77662,74,76,71,72,71,72.5,S,Yes,No
19,M,2004,80,TX,75088,70,69,79,70,72,72.5,S,Yes,No
21,M,2004,78,FL,32925,68,61,82,74,73,72.5,S,Yes,No
18,M,2004,77,NC,28645,67,61,75,72,82,72.5,S,Yes,No
44,M,2003,100,IN,47712,81,29,96,66,99,72.5,M,Yes,No
43,F,2005,97,TX,78063,60,74,74,78,64,72.5,M,Yes,No
19,M,2003,96,MA,01075,54,67,70,72,81,72.5,M,Yes,No
27,F,2004,96,CO,80018,80,72,75,87,56,72.5,M,Yes,No
37,M,2003,96,AR,72916,68,65,66,68,91,72.5,M,Yes,No
21,M,2004,94,FL,32404,69,61,81,76,72,72.5,M,Yes,No
24,M,2004,93,TX,79606,80,67,55,89,79,72.5,M,Yes,No
22,M,2004,93,MT,59405,75,72,74,76,68,72.5,M,Yes,No
21,M,2004,93,WA,98332,74,76,83,70,61,72.5,M,Yes,No
41,M,2004,92,MO,63114,64,59,75,70,86,72.5,M,Yes,No
44,M,2004,92,IN,47712,81,29,96,66,99,72.5,M,Yes,No
20,M,2004,89,MO,64076,70,71,82,68,69,72.5,M,Yes,No
19,F,2003,89,AK,99506,83,87,75,78,50,72.5,M,Yes,No
24,M,2004,88,NC,28405,75,76,75,72,67,72.5,M,Yes,No
49,M,2005,87,PA,15071,73,61,74,68,87,72.5,M,Yes,No
19,M,2003,85,SC,29483,76,69,76,81,64,72.5,M,Yes,No
18,M,2004,85,OK,73045,64,59,88,70,73,72.5,M,Yes,No
19,M,2004,85,GA,30233,74,71,82,76,61,72.5,M,Yes,No
28,F,2003,83,TX,78254,74,80,73,80,57,72.5,M,Yes,No
25,M,2004,83,CA,95687,72,84,82,62,62,72.5,M,Yes,No
20,M,2004,83,AE,9012,69,63,74,74,79,72.5,M,Yes,No
18,M,2003,83,MS,39571,74,74,82,72,62,72.5,M,Yes,No
20,M,2004,83,AL,35131,76,84,71,66,69,72.5,M,Yes,No
19,M,2004,83,WI,54935,80,84,62,76,68,72.5,M,Yes,No
19,M,2004,82,FL,32547,71,67,82,74,67,72.5,M,Yes,No
23,F,2004,81,TN,37641,79,74,60,84,72,72.5,M,Yes,No
18,F,2003,81,AK,99506,83,87,75,78,50,72.5,M,Yes,No
20,M,2003,81,NC,27330,71,71,70,72,77,72.5,M,Yes,No
20,M,2003,80,SD,57706,74,71,70,76,73,72.5,M,Yes,No
18,M,2003,78,WI,54935,80,84,62,76,68,72.5,M,Yes,No
21,M,2004,77,SC,29152,70,72,85,66,67,72.5,M,Yes,No
23,F,2003,75,IL,61554,74,76,72,74,68,72.5,M,Yes,No
27,F,2004,98,TX,79603,79,41,77,85,87,72.5,D,Yes,No
19,M,2003,81,OK,73120,62,56,77,68,89,72.5,D,Yes,No
19,M,2004,88,TX,76086,75,81,80,68,62,72.75,S,No,Yes
19,M,2003,87,NE,68108,64,65,76,64,86,72.75,S,No,Yes
19,M,2003,75,IL,61401,73,84,84,66,57,72.75,S,No,Yes
19,F,2004,69,CA,90241,80,76,73,86,56,72.75,S,No,Yes
21,M,2005,75,OH,43015,76,76,83,74,58,72.75,S,Yes,No
20,M,2005,61,ID,83648,74,71,74,78,68,72.75,M,Yes,No
24,M,2003,97,CA,91764,71,63,63,80,85,72.75,UNKNOWN,Yes,No
18,M,2004,95,CA,93001,80,81,71,78,61,72.75,UNKNOWN,Yes,No
20,M,2003,94,OR,97141,73,77,71,72,71,72.75,UNKNOWN,Yes,No
19,M,2003,93,LA,70123,69,79,76,57,79,72.75,UNKNOWN,Yes,No
35,M,2004,93,MD,20653,70,72,67,70,82,72.75,UNKNOWN,Yes,No
19,F,2003,89,AL,36277,76,79,74,72,66,72.75,UNKNOWN,Yes,No
32,M,2003,87,PA,15853,73,54,73,72,92,72.75,UNKNOWN,Yes,No
41,M,2004,85,NJ,08046,74,83,74,64,70,72.75,UNKNOWN,Yes,No
18,M,2003,98,PA,15490,65,63,70,68,90,72.75,S,Yes,No
28,F,2004,96,PA,19152,73,69,66,80,76,72.75,S,Yes,No
19,M,2004,95,GA,31699,68,59,80,76,76,72.75,S,Yes,No
20,M,2004,94,MS,39305,68,71,75,64,81,72.75,S,Yes,No
24,M,2003,92,DC,20007,67,37,96,83,75,72.75,S,Yes,No
25,M,2004,92,WI,54660,69,71,76,66,78,72.75,S,Yes,No
26,M,2005,91,PA,16323,75,72,79,76,64,72.75,S,Yes,No
19,M,2003,91,NY,10996,67,74,74,59,84,72.75,S,Yes,No
21,M,2004,91,AZ,85206,73,84,77,68,62,72.75,S,Yes,No
19,F,2003,90,MO,63136,79,86,71,70,64,72.75,S,Yes,No
21,M,2005,90,FL,32579,70,72,73,68,78,72.75,S,Yes,No
19,M,2004,89,NM,88101,67,67,95,66,63,72.75,S,Yes,No
19,M,2004,89,CA,95692,75,74,77,74,66,72.75,S,Yes,No
19,M,2004,89,TX,76908,77,77,80,76,58,72.75,S,Yes,No
24,M,2004,89,WV,25143,71,69,75,74,73,72.75,S,Yes,No
19,M,2004,88,AZ,85730,71,74,70,68,79,72.75,S,Yes,No
18,M,2003,88,IL,60153,76,78,70,72,71,72.75,S,Yes,No
40,M,2003,88,KS,67062,72,63,70,72,86,72.75,S,Yes,No
19,M,2003,87,NC,28739,65,65,81,66,79,72.75,S,Yes,No
21,M,2003,87,LA,70401,73,50,89,74,78,72.75,S,Yes,No
21,M,2004,87,AZ,85206,73,84,77,68,62,72.75,S,Yes,No
20,M,2004,87,MI,49080,71,72,83,70,66,72.75,S,Yes,No
19,M,2004,86,GA,31525,73,74,76,74,67,72.75,S,Yes,No
19,F,2004,85,AP,96326,78,79,70,76,66,72.75,S,Yes,No
26,M,2004,84,OR,97007,69,71,85,66,69,72.75,S,Yes,No
18,M,2003,83,SD,57706,67,63,71,72,85,72.75,S,Yes,No
20,M,2005,83,AP,96264,76,76,75,74,66,72.75,S,Yes,No
22,M,2004,83,CA,93535,72,67,75,78,71,72.75,S,Yes,No
18,M,2003,82,FL,33126,69,67,73,70,81,72.75,S,Yes,No
36,M,2005,82,CA,95663,50,92,56,57,86,72.75,S,Yes,No
20,M,2004,82,LA,71110,79,76,76,80,59,72.75,S,Yes,No
19,M,2004,80,TX,76086,75,81,80,68,62,72.75,S,Yes,No
25,M,2004,79,PA,19606,78,80,73,74,64,72.75,S,Yes,No
21,M,2005,75,OH,43015,76,76,83,74,58,72.75,S,Yes,No
40,M,2004,97,IA,50261,74,59,74,72,86,72.75,M,Yes,No
29,M,2004,97,MA,02644,73,72,67,74,78,72.75,M,Yes,No
22,M,2005,96,NE,68110,71,76,70,64,81,72.75,M,Yes,No
20,M,2005,95,MO,64093,72,76,82,68,65,72.75,M,Yes,No
32,M,2003,95,OH,45503,73,80,80,66,65,72.75,M,Yes,No
32,M,2004,94,NJ,8002,67,67,74,66,84,72.75,M,Yes,No
20,M,2004,94,AZ,85374,64,69,84,59,79,72.75,M,Yes,No
21,M,2003,93,NV,89115,62,56,79,68,88,72.75,M,Yes,No
23,M,2004,93,CT,06053,74,71,82,76,62,72.75,M,Yes,No
19,M,2004,92,AP,96319,67,67,76,66,82,72.75,M,Yes,No
32,M,2004,92,IL,61350,73,69,77,68,77,72.75,M,Yes,No
19,M,2004,92,TX,76310,68,72,70,62,87,72.75,M,Yes,No
22,M,2004,91,AP,96319,71,76,76,66,73,72.75,M,Yes,No
22,M,2004,90,SD,57706,70,59,64,80,88,72.75,M,Yes,No
22,M,2005,89,TX,76908,80,74,70,83,64,72.75,M,Yes,No
20,M,2003,89,NM,88330,63,69,73,57,92,72.75,M,Yes,No
19,M,2003,88,AK,99701,69,74,73,62,82,72.75,M,Yes,No
20,F,2004,88,SC,29154,77,76,73,76,66,72.75,M,Yes,No
20,M,2004,88,TX,76132,66,65,80,68,78,72.75,M,Yes,No
40,M,2004,87,AK,99704,76,35,77,81,98,72.75,M,Yes,No
24,M,2003,87,ID,83648,70,67,84,72,68,72.75,M,Yes,No
21,M,2003,86,NC,28376,71,76,85,66,64,72.75,M,Yes,No
21,F,2003,86,MS,39507,76,71,84,80,56,72.75,M,Yes,No
18,M,2003,85,TX,79606,74,76,81,70,64,72.75,M,Yes,No
23,M,2003,85,CT,06053,74,71,82,76,62,72.75,M,Yes,No
18,M,2003,84,AZ,85340,70,63,76,76,76,72.75,M,Yes,No
19,F,2003,83,AZ,85374,77,85,82,68,56,72.75,M,Yes,No
20,F,2004,83,AP,96367,82,72,76,88,55,72.75,M,Yes,No
21,M,2004,82,FL,32404,64,59,75,70,87,72.75,M,Yes,No
28,F,2004,81,MS,39503,68,69,77,66,79,72.75,M,Yes,No
18,M,2003,79,MI,49721,68,71,79,64,77,72.75,M,Yes,No
39,M,2005,72,UT,84403,84,43,83,68,97,72.75,M,Yes,No
22,F,2003,96,OH,45433,70,61,73,78,79,72.75,D,Yes,No
22,M,2005,93,AE,9009,70,69,74,70,78,72.75,D,Yes,No
19,M,2004,90,NY,14527,69,72,83,64,72,72.75,D,Yes,No
24,F,2003,86,HI,96797,75,84,75,66,66,72.75,D,Yes,No
23,M,2004,83,MO,63125,74,41,85,72,93,72.75,D,Yes,No
20,M,2004,78,NJ,8641,90,88,62,89,52,72.75,D,Yes,No
19,M,2003,83,FL,32309,78,81,81,74,56,73,S,No,Yes
17,M,2003,83,IL,61434,73,65,74,82,71,73,S,No,Yes
26,F,2005,96,CA,92324,80,82,70,78,62,73,S,Yes,No
27,M,2005,92,CA,95901,64,63,76,66,87,73,M,Yes,No
41,M,2004,100,TX,76132,71,83,79,59,71,73,UNKNOWN,Yes,No
22,M,2003,96,CO,81501,74,77,72,70,73,73,UNKNOWN,Yes,No
19,F,2004,92,OH,43402,80,77,84,82,49,73,UNKNOWN,Yes,No
18,M,2003,91,WA,98607,73,81,67,64,80,73,UNKNOWN,Yes,No
18,M,2003,90,TX,76908,79,84,73,72,63,73,UNKNOWN,Yes,No
26,M,2003,90,OR,97702,69,61,71,78,82,73,UNKNOWN,Yes,No
18,M,2003,86,WA,98844,73,69,71,78,74,73,UNKNOWN,Yes,No
20,M,2003,83,CA,95829,80,83,72,76,61,73,UNKNOWN,Yes,No
19,M,2003,82,IN,46131,77,81,69,72,70,73,UNKNOWN,Yes,No
22,F,2004,100,DC,20002,80,86,68,74,64,73,S,Yes,No
26,M,2004,97,NJ,8540,86,86,68,86,52,73,S,Yes,No
20,M,2004,96,FL,32404,71,71,73,72,76,73,S,Yes,No
19,M,2004,95,FL,34229,76,74,78,78,62,73,S,Yes,No
25,F,2004,94,VA,23072,76,69,64,81,78,73,S,Yes,No
25,M,2004,93,UT,84404,66,67,80,66,79,73,S,Yes,No
25,M,2004,93,NY,11216,71,76,85,66,65,73,S,Yes,No
25,?,2003,92,NY,10965,72,69,70,76,77,73,S,Yes,No
19,M,2004,92,CA,94535,68,63,75,72,82,73,S,Yes,No
23,M,2004,91,MA,2481,74,72,77,76,67,73,S,Yes,No
19,M,2004,89,AR,72023,70,72,77,66,77,73,S,Yes,No
25,M,2003,89,TX,78245,73,69,82,59,82,73,S,Yes,No
22,M,2004,89,OK,73145,78,83,81,72,56,73,S,Yes,No
24,M,2004,89,NM,88310,79,74,85,81,52,73,S,Yes,No
20,M,2005,89,OK,73020,70,69,77,68,78,73,S,Yes,No
20,M,2004,88,TX,76908,72,63,69,82,78,73,S,Yes,No
27,M,2003,88,CA,92518,70,59,77,80,76,73,S,Yes,No
20,M,2004,87,FL,34684,60,61,82,59,90,73,S,Yes,No
20,M,2005,87,KY,40403,70,72,85,66,69,73,S,Yes,No
41,M,2005,87,NY,10990,73,61,64,78,89,73,S,Yes,No
23,M,2003,86,LA,70130,73,69,61,72,90,73,S,Yes,No
19,M,2005,85,MD,21716,71,72,76,70,74,73,S,Yes,No
25,M,2003,85,LA,70506,69,50,70,85,87,73,S,Yes,No
22,M,2003,85,ND,58207,74,71,77,76,68,73,S,Yes,No
28,F,2003,83,MA,01854,86,88,68,81,55,73,S,Yes,No
19,M,2004,82,MA,1522,72,76,76,68,72,73,S,Yes,No
31,M,2004,82,CO,80524,75,79,78,70,65,73,S,Yes,No
19,M,2004,82,MO,63089,67,74,79,57,82,73,S,Yes,No
26,F,2003,82,AK,99705,79,72,64,83,73,73,S,Yes,No
20,F,2003,81,CA,93927,76,76,69,74,73,73,S,Yes,No
25,F,2004,80,OR,97402,73,74,73,72,73,73,S,Yes,No
19,M,2004,78,NY,14127,71,69,72,72,79,73,S,Yes,No
19,M,2003,98,AE,9012,65,71,80,59,82,73,M,Yes,No
33,M,2004,98,AK,99687,69,68,70,70,84,73,M,Yes,No
27,M,2004,97,KY,40229,67,56,74,80,82,73,M,Yes,No
22,F,2004,96,MN,56560,87,72,61,87,72,73,M,Yes,No
34,F,2003,95,AZ,85323,78,80,70,80,62,73,M,Yes,No
30,M,2004,95,OR,97603,58,72,77,62,81,73,M,Yes,No
35,M,2005,95,ID,83661,78,52,69,78,93,73,M,Yes,No
24,M,2004,94,MO,64054,67,65,76,66,85,73,M,Yes,No
39,M,2004,93,SC,29072,69,47,69,88,88,73,M,Yes,No
21,F,2004,93,TX,78240,76,80,70,70,72,73,M,Yes,No
20,M,2004,92,CA,93534,70,71,76,68,77,73,M,Yes,No
19,F,2004,91,TX,78254,74,80,85,66,61,73,M,Yes,No
23,M,2004,90,MD,20748,77,76,79,76,61,73,M,Yes,No
25,M,2004,89,AL,36303,72,72,76,72,72,73,M,Yes,No
39,M,2004,88,MN,55103,65,79,76,64,73,73,M,Yes,No
23,M,2004,88,GA,31093,79,76,76,80,60,73,M,Yes,No
20,M,2005,88,MS,39560,71,76,82,66,68,73,M,Yes,No
23,M,2004,87,GA,31093,79,76,76,80,60,73,M,Yes,No
19,M,2003,86,KY,40291,78,84,77,72,59,73,M,Yes,No
19,M,2003,86,OK,73145,70,71,80,68,73,73,M,Yes,No
22,M,2003,85,OK,73099,70,71,85,68,68,73,M,Yes,No
45,M,2005,84,SC,29571,73,71,80,62,79,73,M,Yes,No
43,M,2003,83,IL,60085,67,72,73,68,79,73,M,Yes,No
19,M,2004,82,TN,37919,80,84,71,74,63,73,M,Yes,No
19,F,2003,82,OK,73521,71,74,69,68,81,73,M,Yes,No
20,M,2005,82,TX,76306,60,76,56,78,82,73,M,Yes,No
27,M,2004,80,WA,98208,70,52,73,68,99,73,M,Yes,No
24,M,2003,79,VA,23220,63,85,70,66,71,73,M,Yes,No
19,M,2004,78,AP,96367,71,67,69,74,82,73,M,Yes,No
26,M,2004,78,PA,17078,76,76,74,74,68,73,M,Yes,No
38,M,2004,77,IA,50273,62,55,79,68,90,73,M,Yes,No
27,M,2004,77,KY,40229,67,56,74,80,82,73,M,Yes,No
29,M,2004,91,HI,96792,68,65,74,72,81,73,D,Yes,No
43,F,2004,86,OR,97206,71,49,72,74,97,73,D,Yes,No
17,M,2003,85,AP,96326,63,65,83,62,82,73,D,Yes,No
54,F,2004,70,NV,89510,69,99,64,82,47,73,D,Yes,No
20,M,2003,87,NM,88001,86,90,72,82,49,73.25,UNKNOWN,No,Yes
20,M,2004,85,WA,99011,69,71,83,66,73,73.25,S,No,Yes
21,M,2004,80,MN,55025,66,63,87,70,73,73.25,S,No,Yes
19,F,2005,73,TX,76908,80,82,65,78,68,73.25,S,No,Yes
37,M,2005,95,PA,18240,62,47,82,70,94,73.25,M,Yes,No
44,M,2004,90,KS,67210,57,89,66,57,81,73.25,W,Yes,No
21,M,2004,97,PR,927,73,71,77,76,69,73.25,UNKNOWN,Yes,No
20,M,2003,96,MS,39564,72,81,77,62,73,73.25,UNKNOWN,Yes,No
35,M,2003,93,NJ,8037,74,72,65,82,74,73.25,UNKNOWN,Yes,No
20,M,2003,88,SD,57701,77,84,82,68,59,73.25,UNKNOWN,Yes,No
25,F,2003,86,CA,93722,81,81,69,82,61,73.25,UNKNOWN,Yes,No
18,M,2003,82,OH,45648,74,79,76,68,70,73.25,UNKNOWN,Yes,No
22,M,2004,100,WV,26651,83,83,81,62,67,73.25,S,Yes,No
25,M,2003,98,NC,27531,84,81,73,86,53,73.25,S,Yes,No
21,F,2005,95,IL,61561,74,76,85,72,60,73.25,S,Yes,No
23,M,2004,93,AR,72035,73,79,66,66,82,73.25,S,Yes,No
19,M,2004,93,OK,73145,75,78,85,70,60,73.25,S,Yes,No
21,M,2004,92,PA,15147,75,77,73,72,71,73.25,S,Yes,No
18,M,2004,92,CO,80013,80,80,67,78,68,73.25,S,Yes,No
19,M,2004,91,CA,93458,76,76,67,74,76,73.25,S,Yes,No
19,M,2003,91,TX,79607,71,69,79,74,71,73.25,S,Yes,No
21,M,2004,91,OH,45231,74,79,82,68,64,73.25,S,Yes,No
19,M,2004,90,DE,19904,80,79,68,82,64,73.25,S,Yes,No
20,M,2004,90,OH,44512,76,79,72,72,70,73.25,S,Yes,No
20,M,2004,90,CO,80528,72,76,82,68,67,73.25,S,Yes,No
18,M,2003,89,TX,76908,71,61,74,80,78,73.25,S,Yes,No
22,M,2004,89,PA,19608,70,71,76,70,76,73.25,S,Yes,No
20,M,2004,89,PA,17566,75,76,67,74,76,73.25,S,Yes,No
21,F,2003,88,CA,93436,80,84,64,78,67,73.25,S,Yes,No
20,F,2004,87,AE,9021,77,72,66,80,75,73.25,S,Yes,No
18,F,2003,86,CA,90815,77,72,76,80,65,73.25,S,Yes,No
18,M,2004,86,MD,21133,66,67,84,66,76,73.25,S,Yes,No
21,M,2004,86,OH,45231,74,79,82,68,64,73.25,S,Yes,No
20,M,2003,85,NC,27531,65,67,80,64,82,73.25,S,Yes,No
18,M,2005,85,FL,32909,71,69,88,74,62,73.25,S,Yes,No
18,M,2003,85,AP,96326,82,87,70,76,60,73.25,S,Yes,No
18,M,2003,84,CA,95765,72,76,70,68,79,73.25,S,Yes,No
18,F,2003,83,WA,98223,78,77,71,78,67,73.25,S,Yes,No
18,M,2004,83,NY,12015,72,83,77,59,74,73.25,S,Yes,No
22,F,2005,82,IL,62269,79,78,72,80,63,73.25,S,Yes,No
18,M,2005,82,VA,22554,78,82,72,74,65,73.25,S,Yes,No
24,F,2003,81,MI,49424,82,72,70,88,63,73.25,S,Yes,No
30,M,2004,75,CO,80014,75,87,80,70,56,73.25,S,Yes,No
19,M,2004,75,NC,27282,72,74,85,70,64,73.25,S,Yes,No
19,M,2003,99,AP,96319,70,72,70,66,85,73.25,M,Yes,No
23,M,2004,98,OR,97317,60,59,82,62,90,73.25,M,Yes,No
25,M,2004,96,OK,73119,77,76,74,76,67,73.25,M,Yes,No
19,F,2004,94,MS,39327,76,76,76,74,67,73.25,M,Yes,No
19,F,2003,93,NC,27863,76,74,81,76,62,73.25,M,Yes,No
40,M,2004,93,IL,61412,74,47,77,76,93,73.25,M,Yes,No
27,M,2004,92,WA,98327,74,50,81,74,88,73.25,M,Yes,No
19,M,2004,92,NV,89081,74,67,82,80,64,73.25,M,Yes,No
19,M,2004,91,WA,98387,77,69,70,83,71,73.25,M,Yes,No
33,M,2004,91,OH,44212,74,86,68,50,89,73.25,M,Yes,No
20,M,2005,90,MD,20714,70,71,70,68,84,73.25,M,Yes,No
40,M,2004,90,OR,97601,76,49,72,78,94,73.25,M,Yes,No
19,M,2003,87,SD,57719,65,63,72,68,90,73.25,M,Yes,No
19,F,2004,86,NC,28551,74,78,69,68,78,73.25,M,Yes,No
19,M,2004,86,OK,74066,78,72,66,84,71,73.25,M,Yes,No
29,M,2005,85,MS,39531,43,72,72,74,75,73.25,M,Yes,No
50,M,2004,85,OR,97351,74,50,67,88,88,73.25,M,Yes,No
20,M,2003,85,LA,71107,71,71,76,70,76,73.25,M,Yes,No
18,M,2003,84,AK,99705,50,71,74,72,76,73.25,M,Yes,No
25,M,2004,84,CO,80622,63,61,75,66,91,73.25,M,Yes,No
21,F,2004,83,IL,62215,79,76,73,80,64,73.25,M,Yes,No
47,F,2005,82,AR,72076,71,65,70,85,73,73.25,M,Yes,No
18,M,2003,81,DE,19901,68,69,82,66,76,73.25,M,Yes,No
26,M,2004,80,OH,44805,72,76,70,68,79,73.25,M,Yes,No
30,M,2004,95,AE,9012,71,65,69,87,72,73.25,D,Yes,No
42,M,2004,94,MI,48038,62,49,74,76,94,73.25,D,Yes,No
20,M,2004,90,AP,96326,67,65,75,68,85,73.25,D,Yes,No
22,M,2004,86,OK,73159,71,71,67,70,85,73.25,D,Yes,No
23,M,2003,84,GA,31605,78,84,68,72,69,73.25,D,Yes,No
31,F,2004,73,WI,53597,70,91,60,70,72,73.25,D,Yes,No
19,M,2003,81,WA,98058,79,72,69,86,67,73.5,UNKNOWN,No,Yes
23,M,2004,84,IL,63010,71,71,74,72,77,73.5,S,No,Yes
19,M,2003,83,NE,68113,80,76,75,83,60,73.5,S,No,Yes
20,M,2003,83,TX,75062,78,74,78,82,60,73.5,S,No,Yes
19,M,2004,73,CT,6248,75,76,71,74,73,73.5,S,No,Yes
19,F,2005,73,AZ,85379,75,76,79,72,67,73.5,S,No,Yes
19,M,2004,66,CA,93201,79,84,67,72,71,73.5,S,No,Yes
19,M,2004,63,NJ,07050,81,90,76,72,56,73.5,S,No,Yes
18,M,2004,57,TX,76036,70,67,83,72,72,73.5,S,No,Yes
25,F,2003,68,NC,28311,80,81,73,80,60,73.5,M,No,Yes
